Antecedent,Consequent,Confidence,Lift
{'Organic Zucchini'},"{'Bag of Organic Bananas', 'Apple Honeycrisp Organic'}",0.023537976,2.52414564
"{'Organic Hass Avocado', 'Organic Gala Apples'}",{'Organic Baby Spinach'},0.262614679,2.52359478
{'Organic Baby Spinach'},"{'Organic Hass Avocado', 'Organic Gala Apples'}",0.012258444,2.52359478
"{'Organic Cilantro', 'Organic Garlic'}",{'Organic Baby Spinach'},0.262602579,2.523478507
{'Organic Baby Spinach'},"{'Organic Cilantro', 'Organic Garlic'}",0.011990793,2.523478507
{'Organic Russet Potato'},{'Apple Honeycrisp Organic'},0.084013051,2.523273009
{'Apple Honeycrisp Organic'},{'Organic Russet Potato'},0.034465451,2.523273009
"{'Large Lemon', 'Banana'}",{'Boneless Skinless Chicken Breasts'},0.063715816,2.52326158
{'Boneless Skinless Chicken Breasts'},"{'Large Lemon', 'Banana'}",0.049856607,2.52326158
"{'Organic Hass Avocado', 'Organic Zucchini'}",{'Limes'},0.14893617,2.522766239
{'Limes'},"{'Organic Hass Avocado', 'Organic Zucchini'}",0.018494055,2.522766239
{'Organic Shredded Carrots'},{'Organic Baby Spinach'},0.262435678,2.521874667
{'Organic Baby Spinach'},{'Organic Shredded Carrots'},0.024570419,2.521874667
"{'Organic Hass Avocado', 'Banana'}",{'Apple Honeycrisp Organic'},0.083963056,2.521771465
{'Apple Honeycrisp Organic'},"{'Organic Hass Avocado', 'Banana'}",0.033461603,2.521771465
"{'Organic Italian Parsley Bunch', 'Organic Hass Avocado'}",{'Bag of Organic Bananas'},0.326145553,2.521665039
{'Bag of Organic Bananas'},"{'Organic Italian Parsley Bunch', 'Organic Hass Avocado'}",0.010422948,2.521665039
{'Organic Extra Firm Tofu'},{'Organic Zucchini'},0.115755627,2.521217105
{'Organic Zucchini'},{'Organic Extra Firm Tofu'},0.030575103,2.521217105
{'Organic Bartlett Pear'},{'Organic Grape Tomatoes'},0.091887417,2.520655517
{'Organic Grape Tomatoes'},{'Organic Bartlett Pear'},0.033924205,2.520655517
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Organic Blueberries'},0.091833277,2.520325744
{'Organic Blueberries'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.041430974,2.520325744
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Yellow Onions'},0.088979896,2.520231301
{'Yellow Onions'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.037709056,2.520231301
{'Organic Summer Strawberry Bunny Fruit Snacks'},{'Organic Strawberries'},0.249027237,2.519251875
{'Organic Strawberries'},{'Organic Summer Strawberry Bunny Fruit Snacks'},0.010819949,2.519251875
"{'Organic Lemon', 'Bag of Organic Bananas'}",{'Organic Zucchini'},0.115650534,2.518928131
{'Organic Zucchini'},"{'Organic Lemon', 'Bag of Organic Bananas'}",0.022324678,2.518928131
{'Uncured Genoa Salami'},{'Organic Cucumber'},0.080387049,2.518443465
{'Organic Cucumber'},{'Uncured Genoa Salami'},0.037696335,2.518443465
"{'Cucumber Kirby', 'Banana'}",{'Limes'},0.148679245,2.518414297
{'Limes'},"{'Cucumber Kirby', 'Banana'}",0.037176826,2.518414297
"{'Organic Fuji Apple', 'Organic Baby Spinach'}",{'Banana'},0.453940067,2.518358707
{'Banana'},"{'Organic Fuji Apple', 'Organic Baby Spinach'}",0.012639842,2.518358707
{'Organic Garbanzo Beans'},{'Organic Yellow Onion'},0.126378287,2.518237111
{'Organic Yellow Onion'},{'Organic Garbanzo Beans'},0.033078033,2.518237111
{'Red Peppers'},{'Limes'},0.148639532,2.517741615
{'Limes'},{'Red Peppers'},0.062370259,2.517741615
"{'Organic Baby Spinach', 'Organic Yellow Onion'}",{'Limes'},0.148601399,2.517095685
{'Limes'},"{'Organic Baby Spinach', 'Organic Yellow Onion'}",0.024061144,2.517095685
{'Organic Baby Arugula'},{'Organic Garlic'},0.119638826,2.516930023
{'Organic Garlic'},{'Organic Baby Arugula'},0.074534161,2.516930023
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Large Extra Fancy Fuji Apple'},0.06481037,2.516641469
{'Organic Large Extra Fancy Fuji Apple'},{'Organic Garnet Sweet Potato (Yam)'},0.058403634,2.516641469
{'Organic Unsweetened Almond Milk'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.058746736,2.516325547
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Unsweetened Almond Milk'},0.053686471,2.516325547
"{'Michigan Organic Kale', 'Bag of Organic Bananas'}",{'Organic Baby Spinach'},0.261848341,2.516230661
{'Organic Baby Spinach'},"{'Michigan Organic Kale', 'Bag of Organic Bananas'}",0.011830202,2.516230661
"{'Organic Avocado', 'Organic Strawberries'}",{'Cucumber Kirby'},0.097988654,2.515794224
{'Cucumber Kirby'},"{'Organic Avocado', 'Organic Strawberries'}",0.027173913,2.515794224
{'Organic Large Extra Fancy Fuji Apple'},{'Organic Raspberries'},0.124378109,2.515517837
{'Organic Raspberries'},{'Organic Large Extra Fancy Fuji Apple'},0.064781433,2.515517837
{'Organic Navel Orange'},{'Organic Hass Avocado'},0.198295895,2.515517457
{'Organic Hass Avocado'},{'Organic Navel Orange'},0.036181189,2.515517457
"{'Cucumber Kirby', 'Banana'}",{'Organic Grape Tomatoes'},0.091698113,2.515462529
{'Organic Grape Tomatoes'},"{'Cucumber Kirby', 'Banana'}",0.037133252,2.515462529
{'Organic Bartlett Pear'},{'Organic Hass Avocado'},0.198261589,2.515082271
{'Organic Hass Avocado'},{'Organic Bartlett Pear'},0.033849198,2.515082271
"{'Yellow Onions', 'Banana'}",{'Organic Garlic'},0.119539126,2.514832562
{'Organic Garlic'},"{'Yellow Onions', 'Banana'}",0.029180827,2.514832562
{'Organic Zucchini'},{'Organic Yellow Onion'},0.126182965,2.514345101
{'Organic Yellow Onion'},{'Organic Zucchini'},0.115440115,2.514345101
{'Feta Cheese Crumbles'},{'Organic Avocado'},0.1846211,2.513824081
{'Organic Avocado'},{'Feta Cheese Crumbles'},0.037697209,2.513824081
{'Red Peppers'},{'Organic Yellow Onion'},0.126152462,2.513737293
{'Organic Yellow Onion'},{'Red Peppers'},0.062271062,2.513737293
{'Mild Cheddar Cheese Sticks'},{'Organic Strawberries'},0.248423707,2.513146342
{'Organic Strawberries'},{'Mild Cheddar Cheese Sticks'},0.011101719,2.513146342
{'Organic Roasted Turkey Breast'},{'Organic Raspberries'},0.124260355,2.513136281
{'Organic Raspberries'},{'Organic Roasted Turkey Breast'},0.026025237,2.513136281
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Gala Apples'},0.0704,2.512995824
{'Organic Gala Apples'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.043746272,2.512995824
"{'Organic Grape Tomatoes', 'Banana'}",{'Large Lemon'},0.165386887,2.512858828
{'Large Lemon'},"{'Organic Grape Tomatoes', 'Banana'}",0.023698688,2.512858828
{'Organic Celery Hearts'},{'Organic Zucchini'},0.115362971,2.512664862
{'Organic Zucchini'},{'Organic Celery Hearts'},0.024872604,2.512664862
{'Organic Cucumber'},{'Organic Zucchini'},0.115357766,2.512551491
{'Organic Zucchini'},{'Organic Cucumber'},0.080198981,2.512551491
{'Organic Garnet Sweet Potato (Yam)'},"{'Organic Avocado', 'Banana'}",0.060969755,2.51204627
"{'Organic Avocado', 'Banana'}",{'Organic Garnet Sweet Potato (Yam)'},0.058296993,2.51204627
"{'Organic Small Bunch Celery', 'Organic Yellow Onion'}",{'Organic Baby Spinach'},0.261351052,2.511451962
{'Organic Baby Spinach'},"{'Organic Small Bunch Celery', 'Organic Yellow Onion'}",0.012633157,2.511451962
"{""Organic D'Anjou Pears""}",{'Organic Strawberries'},0.248248553,2.511374416
{'Organic Strawberries'},"{""Organic D'Anjou Pears""}",0.045928431,2.511374416
"{'Carrots', 'Banana'}",{'Limes'},0.148255814,2.511241974
{'Limes'},"{'Carrots', 'Banana'}",0.019248915,2.511241974
{'Organic Tomato Cluster'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.059453032,2.511226131
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Tomato Cluster'},0.058823529,2.511226131
{'Bunched Cilantro'},{'Organic Ginger Root'},0.053136127,2.510853344
{'Organic Ginger Root'},{'Bunched Cilantro'},0.05106607,2.510853344
{'Michigan Organic Kale'},{'Organic Red Onion'},0.071979434,2.510469822
{'Organic Red Onion'},{'Michigan Organic Kale'},0.070720808,2.510469822
"{'Organic Avocado', 'Organic Fuji Apple'}",{'Banana'},0.452471483,2.510211331
{'Banana'},"{'Organic Avocado', 'Organic Fuji Apple'}",0.01103282,2.510211331
{'Organic Reduced Fat 2% Milk'},{'Original Hummus'},0.067834514,2.509751177
{'Original Hummus'},{'Organic Reduced Fat 2% Milk'},0.037510305,2.509751177
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Organic Garnet Sweet Potato (Yam)'},0.05824,2.509590398
{'Organic Garnet Sweet Potato (Yam)'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.04368699,2.509590398
"{'Organic Baby Spinach', 'Banana'}",{'Original Hummus'},0.067829045,2.509548859
{'Original Hummus'},"{'Organic Baby Spinach', 'Banana'}",0.065746084,2.509548859
"{'Organic Baby Spinach', 'Blueberries'}",{'Banana'},0.45232816,2.509416206
{'Banana'},"{'Organic Baby Spinach', 'Blueberries'}",0.006304469,2.509416206
{'Organic Kiwi'},"{'Organic Strawberries', 'Banana'}",0.060645161,2.509038057
"{'Organic Strawberries', 'Banana'}",{'Organic Kiwi'},0.043327956,2.509038057
{'Organic Roma Tomato'},{'Organic Yellow Onion'},0.125895599,2.508618983
{'Organic Yellow Onion'},{'Organic Roma Tomato'},0.027306027,2.508618983
"{'Organic Fuji Apple', 'Banana'}",{'Strawberries'},0.132934683,2.508542999
{'Strawberries'},"{'Organic Fuji Apple', 'Banana'}",0.030379481,2.508542999
{'Michigan Organic Kale'},{'Cucumber Kirby'},0.097686375,2.508033419
{'Cucumber Kirby'},{'Michigan Organic Kale'},0.070652174,2.508033419
{'Organic Roma Tomato'},{'Organic Zucchini'},0.115148414,2.507991683
{'Organic Zucchini'},{'Organic Roma Tomato'},0.027299199,2.507991683
"{'Organic Large Extra Fancy Fuji Apple', 'Banana'}",{'Organic Strawberries'},0.247777778,2.506611878
{'Organic Strawberries'},"{'Organic Large Extra Fancy Fuji Apple', 'Banana'}",0.01256692,2.506611878
{'Organic Bread with 21 Whole Grains'},{'Organic Hass Avocado'},0.197557471,2.506150057
{'Organic Hass Avocado'},{'Organic Bread with 21 Whole Grains'},0.019433256,2.506150057
{'Organic Red Bell Pepper'},{'Apple Honeycrisp Organic'},0.083426777,2.505664703
{'Apple Honeycrisp Organic'},{'Organic Red Bell Pepper'},0.062238581,2.505664703
{'Feta Cheese Crumbles'},{'Michigan Organic Kale'},0.070579495,2.505453433
{'Michigan Organic Kale'},{'Feta Cheese Crumbles'},0.037571683,2.505453433
"{'Cucumber Kirby', 'Organic Baby Spinach'}",{'Banana'},0.451517395,2.504918261
{'Banana'},"{'Cucumber Kirby', 'Organic Baby Spinach'}",0.018851598,2.504918261
{'85% Lean Ground Beef'},{'Organic Avocado'},0.1839303,2.504418069
{'Organic Avocado'},{'85% Lean Ground Beef'},0.014411408,2.504418069
{'Grated Parmesan'},{'Boneless Skinless Chicken Breasts'},0.063237774,2.504330246
{'Boneless Skinless Chicken Breasts'},{'Grated Parmesan'},0.049636003,2.504330246
{'Organic Gala Apples'},{'Organic Cucumber'},0.079936369,2.504324135
{'Organic Cucumber'},{'Organic Gala Apples'},0.070157068,2.504324135
{'Bartlett Pears'},{'Strawberries'},0.13271028,2.504308418
{'Strawberries'},{'Bartlett Pears'},0.029853884,2.504308418
{'Green Bell Pepper'},{'Organic Small Bunch Celery'},0.068704099,2.504246955
{'Organic Small Bunch Celery'},{'Green Bell Pepper'},0.058883249,2.504246955
{'Organic Garnet Sweet Potato (Yam)'},{'Asparagus'},0.074171867,2.504224712
{'Asparagus'},{'Organic Garnet Sweet Potato (Yam)'},0.058115479,2.504224712
{'Organic Peeled Whole Baby Carrots'},{'Organic Grape Tomatoes'},0.091262136,2.503502801
{'Organic Grape Tomatoes'},{'Organic Peeled Whole Baby Carrots'},0.057457213,2.503502801
{'Organic Grade A Free Range Large Brown Eggs'},{'Organic Hass Avocado'},0.197345442,2.50346032
{'Organic Hass Avocado'},{'Organic Grade A Free Range Large Brown Eggs'},0.039926507,2.50346032
"{'Organic Hass Avocado', 'Organic Yellow Onion'}",{'Organic Strawberries'},0.247416413,2.502956182
{'Organic Strawberries'},"{'Organic Hass Avocado', 'Organic Yellow Onion'}",0.022936038,2.502956182
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Organic Baby Arugula'},0.074087863,2.501859053
{'Organic Baby Arugula'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.037434161,2.501859053
{'Organic Peeled Whole Baby Carrots'},"{'Organic Baby Spinach', 'Banana'}",0.065533981,2.501452801
"{'Organic Baby Spinach', 'Banana'}",{'Organic Peeled Whole Baby Carrots'},0.057410164,2.501452801
"{'Organic Cucumber', 'Organic Yellow Onion'}",{'Bag of Organic Bananas'},0.323529412,2.501437779
{'Bag of Organic Bananas'},"{'Organic Cucumber', 'Organic Yellow Onion'}",0.009949177,2.501437779
{'Organic Kiwi'},{'Organic Zucchini'},0.11483871,2.501246174
{'Organic Zucchini'},{'Organic Kiwi'},0.0431934,2.501246174
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Organic Grape Tomatoes'},0.09115554,2.500578675
{'Organic Grape Tomatoes'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.041106357,2.500578675
{'Organic Italian Parsley Bunch'},{'Limes'},0.147544693,2.499196606
{'Limes'},{'Organic Italian Parsley Bunch'},0.061521042,2.499196606
{'Organic Large Brown Grade AA Cage Free Eggs'},{'Organic Lemon'},0.08096013,2.498892326
{'Organic Lemon'},{'Organic Large Brown Grade AA Cage Free Eggs'},0.034215956,2.498892326
{'Organic Whole String Cheese'},{'Apple Honeycrisp Organic'},0.083147736,2.497283884
{'Apple Honeycrisp Organic'},{'Organic Whole String Cheese'},0.056215493,2.497283884
{'Organic Red Bell Pepper'},{'Organic Garlic'},0.118636466,2.495842625
{'Organic Garlic'},{'Organic Red Bell Pepper'},0.061994609,2.495842625
"{'Bag of Organic Bananas', 'Organic Whole Milk'}",{'Organic Strawberries'},0.246710526,2.495815167
{'Organic Strawberries'},"{'Bag of Organic Bananas', 'Organic Whole Milk'}",0.025359256,2.495815167
"{'Organic Blueberries', 'Banana'}",{'Organic Raspberries'},0.12338105,2.49535254
{'Organic Raspberries'},"{'Organic Blueberries', 'Banana'}",0.020392068,2.49535254
"{'Organic Hass Avocado', 'Organic Strawberries'}",{'Organic Small Bunch Celery'},0.068451372,2.495035151
{'Organic Small Bunch Celery'},"{'Organic Hass Avocado', 'Organic Strawberries'}",0.041015228,2.495035151
{'Bunched Cilantro'},{'Organic Garlic'},0.118597644,2.495025917
{'Organic Garlic'},{'Bunched Cilantro'},0.05074417,2.495025917
{'Organic Cucumber'},{'Apple Honeycrisp Organic'},0.083071553,2.494995797
{'Apple Honeycrisp Organic'},{'Organic Cucumber'},0.079638615,2.494995797
"{'Organic Baby Spinach', 'Banana'}",{'Organic Baby Carrots'},0.075483734,2.494562311
{'Organic Baby Carrots'},"{'Organic Baby Spinach', 'Banana'}",0.065353461,2.494562311
"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",{'Organic Zucchini'},0.114531138,2.494547108
{'Organic Zucchini'},"{'Organic Hass Avocado', 'Bag of Organic Bananas'}",0.058238292,2.494547108
{'Organic Uncured Sliced Black Forest Ham'},{'Organic Strawberries'},0.246575342,2.494447597
{'Organic Strawberries'},{'Organic Uncured Sliced Black Forest Ham'},0.011158073,2.494447597
{'Organic Reduced Fat Milk'},{'Organic Baby Carrots'},0.075449102,2.493417804
{'Organic Baby Carrots'},{'Organic Reduced Fat Milk'},0.034793814,2.493417804
"{'Organic Yellow Onion', 'Banana'}",{'Limes'},0.147183525,2.493078931
{'Limes'},"{'Organic Yellow Onion', 'Banana'}",0.022928855,2.493078931
{' Bunch'},{'Fresh Cauliflower'},0.075724525,2.492882462
{'Fresh Cauliflower'},{' Bunch'},0.044562626,2.492882462
"{'Organic Grape Tomatoes', 'Banana'}",{'Organic Baby Spinach'},0.259303012,2.491771333
{'Organic Baby Spinach'},"{'Organic Grape Tomatoes', 'Banana'}",0.023499813,2.491771333
{'Organic Milk'},{'Organic Hass Avocado'},0.196322657,2.490485605
{'Organic Hass Avocado'},{'Organic Milk'},0.023390573,2.490485605
{'Green Beans'},{'Large Lemon'},0.163892446,2.490152549
{'Large Lemon'},{'Green Beans'},0.032501058,2.490152549
"{'Limes', 'Banana'}",{'Seedless Red Grapes'},0.076950867,2.489876514
{'Seedless Red Grapes'},"{'Limes', 'Banana'}",0.038392213,2.489876514
"{'Organic Avocado', 'Organic Baby Spinach'}",{'Organic Cilantro'},0.075577066,2.489854478
{'Organic Cilantro'},"{'Organic Avocado', 'Organic Baby Spinach'}",0.037254542,2.489854478
"{'Organic Zucchini', 'Organic Lemon'}",{'Bag of Organic Bananas'},0.321678322,2.487125675
{'Bag of Organic Bananas'},"{'Organic Zucchini', 'Organic Lemon'}",0.007924886,2.487125675
{'Organic Small Bunch Celery'},{'Fresh Cauliflower'},0.075532995,2.486577221
{'Fresh Cauliflower'},{'Organic Small Bunch Celery'},0.068219329,2.486577221
{'Organic Black Beans'},{'Limes'},0.146785951,2.486344592
{'Limes'},{'Organic Black Beans'},0.04180034,2.486344592
{'Garlic'},{'Large Lemon'},0.163586585,2.485505351
{'Large Lemon'},{'Garlic'},0.040457046,2.485505351
"{'Bag of Organic Bananas', 'Green Bell Pepper'}",{'Organic Baby Spinach'},0.258642766,2.485426695
{'Organic Baby Spinach'},"{'Bag of Organic Bananas', 'Green Bell Pepper'}",0.010813126,2.485426695
"{'Organic Raspberries', 'Organic Hass Avocado'}",{'Organic Yellow Onion'},0.124725275,2.485298889
{'Organic Yellow Onion'},"{'Organic Raspberries', 'Organic Hass Avocado'}",0.025197025,2.485298889
{'Organic White Onions'},{'Organic Zucchini'},0.1140625,2.484339928
{'Organic Zucchini'},{'Organic White Onions'},0.026571221,2.484339928
"{'Organic Gala Apples', 'Banana'}",{'Organic Avocado'},0.182385035,2.483377546
{'Organic Avocado'},"{'Organic Gala Apples', 'Banana'}",0.017748786,2.483377546
{'Organic Cucumber'},{'Organic Yellow Onion'},0.12460733,2.482948698
{'Organic Yellow Onion'},{'Organic Cucumber'},0.079254079,2.482948698
"{'Organic Baby Spinach', 'Organic Whole Milk'}",{'Organic Strawberries'},0.245311328,2.481660356
{'Organic Strawberries'},"{'Organic Baby Spinach', 'Organic Whole Milk'}",0.018427726,2.481660356
{'Organic Cilantro'},{'Organic Lemon'},0.080381721,2.481039326
{'Organic Lemon'},{'Organic Cilantro'},0.075309491,2.481039326
"{'Cucumber Kirby', 'Organic Strawberries'}",{'Banana'},0.447171825,2.480810006
{'Banana'},"{'Cucumber Kirby', 'Organic Strawberries'}",0.012948884,2.480810006
"{'Organic Yellow Onion', 'Organic Strawberries'}",{'Limes'},0.146423752,2.480209453
{'Limes'},"{'Organic Yellow Onion', 'Organic Strawberries'}",0.020475561,2.480209453
{'Garlic'},{'Boneless Skinless Chicken Breasts'},0.062628337,2.480195427
{'Boneless Skinless Chicken Breasts'},{'Garlic'},0.040370615,2.480195427
"{'Organic Raspberries', 'Bag of Organic Bananas'}",{'Fresh Cauliflower'},0.075319927,2.479562933
{'Fresh Cauliflower'},"{'Organic Raspberries', 'Bag of Organic Bananas'}",0.03777737,2.479562933
"{'Organic Strawberries', 'Banana'}",{'Organic Blueberries'},0.090343397,2.47943662
{'Organic Blueberries'},"{'Organic Strawberries', 'Banana'}",0.059929674,2.47943662
{'Organic Heavy Whipping Cream'},{'Organic Whole Milk'},0.125823452,2.479384958
{'Organic Whole Milk'},{'Organic Heavy Whipping Cream'},0.020965971,2.479384958
"{'Organic Strawberries', 'Banana'}",{'Cucumber Kirby'},0.096566029,2.479269265
{'Cucumber Kirby'},"{'Organic Strawberries', 'Banana'}",0.059925629,2.479269265
"{'Michigan Organic Kale', 'Organic Baby Spinach'}",{'Large Lemon'},0.163108454,2.478240726
{'Large Lemon'},"{'Michigan Organic Kale', 'Organic Baby Spinach'}",0.016165891,2.478240726
"{'Organic Yellow Onion', 'Carrots'}",{'Organic Hass Avocado'},0.195253506,2.476922699
{'Organic Hass Avocado'},"{'Organic Yellow Onion', 'Carrots'}",0.012790616,2.476922699
"{'Large Lemon', 'Strawberries'}",{'Banana'},0.446351931,2.476261418
{'Banana'},"{'Large Lemon', 'Strawberries'}",0.012856172,2.476261418
"{'Organic Avocado', 'Banana'}",{'Organic Grape Tomatoes'},0.090199679,2.474357475
{'Organic Grape Tomatoes'},"{'Organic Avocado', 'Banana'}",0.060055012,2.474357475
{'Organic Kiwi'},{'Fresh Cauliflower'},0.07516129,2.474340552
{'Fresh Cauliflower'},{'Organic Kiwi'},0.042728773,2.474340552
"{'Organic Black Beans', 'Bag of Organic Bananas'}",{'Organic Baby Spinach'},0.257412399,2.47360349
{'Organic Baby Spinach'},"{'Organic Black Beans', 'Bag of Organic Bananas'}",0.010224292,2.47360349
"{'Milk', ' Organic'}",{'Organic Hass Avocado'},0.194921071,2.472705534
{'Organic Hass Avocado'},"{'Milk', ' Organic'}",0.020069253,2.472705534
"{'Bag of Organic Bananas', 'Organic Garlic'}",{'Organic Baby Spinach'},0.257259001,2.472129415
{'Organic Baby Spinach'},"{'Bag of Organic Bananas', 'Organic Garlic'}",0.023713934,2.472129415
"{'Organic Hass Avocado', 'Organic Baby Carrots'}",{'Organic Baby Spinach'},0.257104195,2.470641804
{'Organic Baby Spinach'},"{'Organic Hass Avocado', 'Organic Baby Carrots'}",0.010170762,2.470641804
{'Air Chilled Organic Boneless Skinless Chicken Breasts'},{'Organic Avocado'},0.181425486,2.470312205
{'Organic Avocado'},{'Air Chilled Organic Boneless Skinless Chicken Breasts'},0.019114078,2.470312205
{'Asparagus'},{'Organic Zucchini'},0.113409818,2.470124169
{'Organic Zucchini'},{'Asparagus'},0.073161854,2.470124169
"{'Limes', 'Cucumber Kirby'}",{'Organic Baby Spinach'},0.257049892,2.470119976
{'Organic Baby Spinach'},"{'Limes', 'Cucumber Kirby'}",0.012686687,2.470119976
"{'Limes', 'Organic Red Onion'}",{'Organic Baby Spinach'},0.257046223,2.470084726
{'Organic Baby Spinach'},"{'Limes', 'Organic Red Onion'}",0.012204914,2.470084726
"{'Organic Baby Spinach', 'Organic Strawberries'}",{'Apple Honeycrisp Organic'},0.08224,2.470020679
{'Apple Honeycrisp Organic'},"{'Organic Baby Spinach', 'Organic Strawberries'}",0.04299816,2.470020679
"{'Organic Avocado', 'Large Lemon'}",{'Organic Baby Spinach'},0.257026292,2.469893196
{'Organic Baby Spinach'},"{'Organic Avocado', 'Large Lemon'}",0.030351694,2.469893196
{'Organic Garlic'},{'Large Lemon'},0.162545412,2.46968596
{'Large Lemon'},{'Organic Garlic'},0.117393144,2.46968596
"{'Organic Baby Spinach', 'Organic Red Onion'}",{'Organic Hass Avocado'},0.194674013,2.469571438
{'Organic Hass Avocado'},"{'Organic Baby Spinach', 'Organic Red Onion'}",0.014981273,2.469571438
"{'Organic Raspberries', 'Organic Whole Milk'}",{'Bag of Organic Bananas'},0.319407008,2.469564521
{'Bag of Organic Bananas'},"{'Organic Raspberries', 'Organic Whole Milk'}",0.010207598,2.469564521
"{'Organic Avocado', 'Organic Yellow Onion'}",{'Organic Baby Spinach'},0.256937307,2.469038099
{'Organic Baby Spinach'},"{'Organic Avocado', 'Organic Yellow Onion'}",0.013382581,2.469038099
"{'Organic Large Extra Fancy Fuji Apple', 'Organic Baby Spinach'}",{'Bag of Organic Bananas'},0.319196429,2.46793638
{'Bag of Organic Bananas'},"{'Organic Large Extra Fancy Fuji Apple', 'Organic Baby Spinach'}",0.012318029,2.46793638
"{'Organic Strawberries', 'Organic Baby Carrots'}",{'Organic Hass Avocado'},0.194470925,2.466995127
{'Organic Hass Avocado'},"{'Organic Strawberries', 'Organic Baby Carrots'}",0.014415942,2.466995127
"{' Strawberry', 'Banana'}",{'Organic Strawberries'},0.243774574,2.466113985
{'Organic Strawberries'},"{' Strawberry', 'Banana'}",0.010481826,2.466113985
{'Green Onions'},{'Large Lemon'},0.162298387,2.465932709
{'Large Lemon'},{'Green Onions'},0.027253491,2.465932709
{'Frozen Organic Wild Blueberries'},{'Organic Hass Avocado'},0.194331984,2.465232568
{'Organic Hass Avocado'},{'Frozen Organic Wild Blueberries'},0.027135891,2.465232568
"{""Organic D'Anjou Pears""}",{'Organic Grape Tomatoes'},0.089856838,2.464952677
{'Organic Grape Tomatoes'},"{""Organic D'Anjou Pears""}",0.045079462,2.464952677
{'Organic Spring Mix'},{'Organic Grape Tomatoes'},0.089851024,2.464793186
{'Organic Grape Tomatoes'},{'Organic Spring Mix'},0.029492665,2.464793186
"{'Organic Fuji Apple', 'Large Lemon'}",{'Banana'},0.444277108,2.464750761
{'Banana'},"{'Organic Fuji Apple', 'Large Lemon'}",0.009116756,2.464750761
{'Jalapeno Peppers'},{'Organic Italian Parsley Bunch'},0.060672315,2.464718397
{'Organic Italian Parsley Bunch'},{'Jalapeno Peppers'},0.05023761,2.464718397
{'Michigan Organic Kale'},{'Carrots'},0.077318568,2.464460723
{'Carrots'},{'Michigan Organic Kale'},0.069424716,2.464460723
{'Yellow Onions'},{'Limes'},0.145471758,2.464084032
{'Limes'},{'Yellow Onions'},0.086997547,2.464084032
{'Organic Spaghetti Squash'},{'Organic Baby Spinach'},0.256335283,2.463252945
{'Organic Baby Spinach'},{'Organic Spaghetti Squash'},0.014078475,2.463252945
"{'Bag of Organic Bananas', 'Organic Strawberries'}",{'Organic Red Bell Pepper'},0.061176471,2.462905162
{'Organic Red Bell Pepper'},"{'Bag of Organic Bananas', 'Organic Strawberries'}",0.058309038,2.462905162
{'Shredded Parmesan'},{'Organic Baby Arugula'},0.072928177,2.462697829
{'Organic Baby Arugula'},{'Shredded Parmesan'},0.03724605,2.462697829
{'Colby Cheese Sticks'},{'Organic Strawberries'},0.243436754,2.462696474
{'Organic Strawberries'},{'Colby Cheese Sticks'},0.011496196,2.462696474
"{'Organic Hass Avocado', 'Organic Garlic'}",{'Bag of Organic Bananas'},0.318435754,2.462055061
{'Bag of Organic Bananas'},"{'Organic Hass Avocado', 'Organic Garlic'}",0.019639935,2.462055061
"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",{'Limes'},0.145337302,2.461806538
{'Limes'},"{'Bag of Organic Bananas', 'Organic Yellow Onion'}",0.027646726,2.461806538
{'Organic Basil'},{'Limes'},0.145334013,2.461750839
{'Limes'},{'Organic Basil'},0.026891866,2.461750839
"{'100% Whole Wheat Bread', 'Organic Strawberries'}",{'Bag of Organic Bananas'},0.31838565,2.461667672
{'Bag of Organic Bananas'},"{'100% Whole Wheat Bread', 'Organic Strawberries'}",0.009173917,2.461667672
"{'Organic Avocado', 'Cucumber Kirby'}",{'Organic Baby Spinach'},0.256165473,2.461621163
{'Organic Baby Spinach'},"{'Organic Avocado', 'Cucumber Kirby'}",0.017236765,2.461621163
"{'Large Lemon', 'Bag of Organic Bananas'}",{'Organic Yellow Onion'},0.123521682,2.461315878
{'Organic Yellow Onion'},"{'Large Lemon', 'Bag of Organic Bananas'}",0.020868021,2.461315878
{'Organic Garnet Sweet Potato (Yam)'},{'Organic Baby Spinach'},0.256120979,2.461193598
{'Organic Baby Spinach'},{'Organic Garnet Sweet Potato (Yam)'},0.057116857,2.461193598
